latitude,longitude,littoral_gradient_m,mach_m
-35.5,143.5,19.463759907908383,0.1185922
-35.5,144.5,19.4947053406662,0.118487
-35.5,145.5,19.525888174657272,0.1185283
-35.5,146.5,19.55729891128828,0.1188915
-35.5,147.5,19.588927982544575,0.1192547
-35.5,148.5,19.620765753904646,0.1196179
-35.5,149.5,19.652802527274922,0.11998110000000001
-35.5,150.5,19.685028543943883,0.1201715
-35.5,151.5,19.717433987554674,0.12023070000000001
-35.5,152.5,19.750008987095253,0.1202899
-35.5,153.5,19.782743619905197,0.1203491
-35.5,154.5,19.815627914698247,0.12040830000000001
-35.5,155.5,19.84865185459965,0.12053140000000001
-35.5,156.5,19.881805380197402,0.1207184
-35.5,157.5,19.915078392606443,0.12090540000000001
-35.5,158.5,19.948460756544865,0.1210924
-35.5,159.5,19.981942303421235,0.12127940000000001
-35.5,160.5,20.01551283443203,0.1213728
-35.5,161.5,20.049162123668296,0.1211672
-35.5,162.5,20.082879921230568,0.1209616
-35.5,163.5,20.116655956351078,0.120756
-35.5,164.5,20.150479940522324,0.12055040000000002
-35.5,165.5,20.184341570631076,0.1205303
-35.5,166.5,20.218230532096776,0.1206659
-35.5,167.5,20.25213650201347,0.1208015
-35.5,168.5,20.286049152294268,0.1209371
-35.5,169.5,20.319958152817374,0.1210727
-35.5,170.5,20.353853174572745,0.1213178
-35.5,171.5,20.387723892808406,0.12167240000000001
-35.5,172.5,20.42155999017547,0.122027
-35.5,173.5,20.4553511598709,0.1223816
-35.5,174.5,20.48908710877707,0.1227362
-35.5,175.5,20.522757560597128,0.122877
-35.5,176.5,20.55635225898528,0.122877
-35.5,177.5,20.58986097067096,0.122877
-35.5,178.5,20.623273488575975,0.122877
-35.5,179.5,20.65657963492371,0.122877
-34.5,-179.5,20.67402184340501,0.1276525
-34.5,-178.5,20.707491401107184,0.12774670000000002
-34.5,-177.5,20.74082257979222,0.1278409
-34.5,-176.5,20.774005226460208,0.12793510000000002
-34.5,-175.5,20.80702923335553,0.1280293
-34.5,-174.5,20.839884541045766,0.1299348
-34.5,-173.5,20.872561141485924,0.13216160000000002
-34.5,-172.5,20.905049081066963,0.13438840000000002
-34.5,-171.5,20.937338463647766,0.13661520000000002
-34.5,-170.5,20.969419453569607,0.13884200000000002
-34.5,-169.5,21.001282278652184,0.1402257
-34.5,-168.5,21.03291723317031,0.14136710000000002
-34.5,-167.5,21.06431468081038,0.1425085
-34.5,-166.5,21.0954650576057,0.14364990000000002
-34.5,-165.5,21.12635887484973,0.1447913
-34.5,-164.5,21.15698672198646,0.14496430000000002
-34.5,-163.5,21.18733926947696,0.1451523
-34.5,-162.5,21.217407271641232,0.1453403
-34.5,-161.5,21.247181569474538,0.1455283
-34.5,-160.5,21.276653093437332,0.14571630000000002
-34.5,-159.5,21.305812866217913,0.1460192
-34.5,-158.5,21.334652005467014,0.146437
-34.5,-157.5,21.363161726503456,0.1468548
-34.5,-156.5,21.391333344990027,0.1472726
-34.5,-155.5,21.419158279578834,0.1476904
-34.5,-154.5,21.44662805452525,0.14958139999999998
-34.5,-153.5,21.473734302269726,0.15158919999999998
-34.5,-152.5,21.50046876598661,0.15359699999999998
-34.5,-151.5,21.526823302099274,0.1556048
-34.5,-150.5,21.552789882760717,0.1576126
-34.5,-149.5,21.57836059829892,0.1585994
-34.5,-148.5,21.60352765962623,0.15952780000000003
-34.5,-147.5,21.628283400611963,0.16045620000000002
-34.5,-146.5,21.6526202804176,0.16138460000000002
-34.5,-145.5,21.676530885793795,0.162313
-34.5,-144.5,21.70000793333853,0.16327080000000002
-34.5,-143.5,21.723044271715683,0.16425800000000002
-34.5,-142.5,21.745632883833437,0.1652452
-34.5,-141.5,21.767766888981715,0.1662324
-34.5,-140.5,21.789439544928133,0.1672196
-34.5,-139.5,21.810644249971745,0.1676288
-34.5,-138.5,21.831374544953974,0.16782260000000002
-34.5,-137.5,21.851624115226155,0.1680164
-34.5,-136.5,21.87138679257302,0.1682102
-34.5,-135.5,21.890656557091603,0.16840400000000003
-34.5,-134.5,21.909427539024957,0.1669273
-34.5,-133.5,21.927694020550156,0.1645803
-34.5,-132.5,21.945450437519966,0.1622333
-34.5,-131.5,21.962691381157775,0.1598863
-34.5,-130.5,21.979411599705134,0.15753930000000002
-34.5,-129.5,21.995606000021496,0.1553735
-34.5,-128.5,22.01126964913565,0.1533889
-34.5,-127.5,22.026397775748336,0.1514043
-34.5,-126.5,22.040985771685637,0.1494197
-34.5,-125.5,22.05502919330268,0.14743509999999999
-34.5,-124.5,22.068523762837195,0.14594859999999998
-34.5,-123.5,22.081465369712575,0.14487919999999999
-34.5,-122.5,22.093850071789998,0.1438098
-34.5,-121.5,22.105674096569242,0.1427404
-34.5,-120.5,22.116933842337815,0.14167100000000002
-34.5,-119.5,22.127625879268077,0.14097099999999999
-34.5,-118.5,22.137746950462006,0.1399978
-34.5,-117.5,22.147293972943274,0.1390246
-34.5,-116.5,22.156264038596344,0.1380514
-34.5,-115.5,22.164654415052325,0.13707819999999998
-34.5,-114.5,22.172462546521274,0.13601459999999999
-34.5,-113.5,22.179686054570695,0.135091
-34.5,-112.5,22.186322738850073,0.1341674
-34.5,-111.5,22.19237057776108,0.1332438
-34.5,-110.5,22.197827729073392,0.1323202
-34.5,-109.5,22.202692530485862,0.1319537
-34.5,-108.5,22.20696350013285,0.13214430000000002
-34.5,-107.5,22.210639337035634,0.1323349
-34.5,-106.5,22.213718921498675,0.13252550000000002
-34.5,-105.5,22.216201315450718,0.13271610000000003
-34.5,-104.5,22.218085762730517,0.13277440000000001
-34.5,-103.5,22.219371689317175,0.13240800000000003
-34.5,-102.5,22.220058703504996,0.1320416
-34.5,-101.5,22.220146596022808,0.13167520000000002
-34.5,-100.5,22.219635340097692,0.1313088
-34.5,-99.5,22.21852509146316,0.1318458
-34.5,-98.5,22.2168161883117,0.13199100000000002
-34.5,-97.5,22.214509151191766,0.1321362
-34.5,-96.5,22.211604682849213,0.1322814
-34.5,-95.5,22.208103668013237,0.1324266
-34.5,-94.5,22.20400717312687,0.1319787
-34.5,-93.5,22.199316446022134,0.1318333
-34.5,-92.5,22.194032915539953,0.1316879
-34.5,-91.5,22.188158191094892,0.1315425
-34.5,-90.5,22.181694062184924,0.13139710000000002
-34.5,-89.5,22.174642497846335,0.1314742
-34.5,-88.5,22.167005646053937,0.1317738
-34.5,-87.5,22.15878583306676,0.1320734
-34.5,-86.5,22.14998556271947,0.13237300000000002
-34.5,-85.5,22.140607515659664,0.1326726
-34.5,-84.5,22.130654548531325,0.13300330000000002
-34.5,-83.5,22.120129693104655,0.1333847
-34.5,-82.5,22.109036155352577,0.1337661
-34.5,-81.5,22.09737731447415,0.1341475
-34.5,-80.5,22.085156721865253,0.1345289
-34.5,-79.5,22.072378100036772,0.1341483
-34.5,-78.5,22.05904534148071,0.1336125
-34.5,-77.5,22.045162507484484,0.1330767
-34.5,-76.5,22.030733826893808,0.1325409
-34.5,-75.5,22.015763694824564,0.1320051
-34.5,-74.5,22.000256671324003,0.131681
-34.5,-73.5,21.984217479981705,0.1315686
-34.5,-72.5,21.967651006490723,0.1314562
-34.5,-71.5,21.950562297159365,0.1313438
-34.5,-70.5,21.932956557374037,0.13123140000000003
-34.5,-69.5,21.914839150013634,0.13138210000000003
-34.5,-68.5,21.896215593815935,0.13112030000000002
-34.5,-67.5,21.877091561696577,0.13085850000000002
-34.5,-66.5,21.857472879020996,0.1305967
-34.5,-65.5,21.837365521829987,0.1303349
-34.5,-64.5,21.81677561501934,0.1305607
-34.5,-63.5,21.795709430474123,0.1312741
-34.5,-62.5,21.77417338515822,0.1319875
-34.5,-61.5,21.752174039159662,0.13270089999999998
-34.5,-60.5,21.72971809369235,0.13341429999999999
-34.5,-59.5,21.706812389054814,0.1329669
-34.5,-58.5,21.683463902546574,0.1318557
-34.5,-57.5,21.659679746342803,0.13074449999999999
-34.5,-56.5,21.635467165327885,0.12963329999999998
-34.5,-55.5,21.61083353488855,0.1285221
-34.5,-54.5,21.585786358667256,0.1286134
-34.5,-53.5,21.560333266276523,0.1293734
-34.5,-52.5,21.53448201097486,0.13013339999999998
-34.5,-51.5,21.50824046730506,0.1308934
-34.5,-50.5,21.481616628695534,0.1316534
-34.5,-49.5,21.454618605025427,0.1314857
-34.5,-48.5,21.427254620154294,0.1309977
-34.5,-47.5,21.399533009417,0.13050969999999998
-34.5,-46.5,21.371462217084723,0.1300217
-34.5,-45.5,21.343050793792738,0.12953369999999997
-34.5,-44.5,21.314307393935803,0.12941239999999998
-34.5,-43.5,21.285240773031962,0.1294852
-34.5,-42.5,21.255859785055513,0.12955799999999998
-34.5,-41.5,21.22617337974002,0.1296308
-34.5,-40.5,21.196190599852113,0.1297036
-34.5,-39.5,21.165920578436996,0.1298568
-34.5,-38.5,21.135372536036435,0.130579
-34.5,-37.5,21.10455577788006,0.1313012
-34.5,-36.5,21.073479691050935,0.13202339999999999
-34.5,-35.5,21.04215374162615,0.1327456
-34.5,-34.5,21.010587471793368,0.1330135
-34.5,-33.5,20.97879049694416,0.1328271
-34.5,-32.5,20.946772502745095,0.1326407
-34.5,-31.5,20.914543242187367,0.1324543
-34.5,-30.5,20.882112532615956,0.13226790000000002
-34.5,-29.5,20.849490252739162,0.1322404
-34.5,-28.5,20.81668633961945,0.131745
-34.5,-27.5,20.783710785646544,0.13124960000000002
-34.5,-26.5,20.750573635493616,0.13075420000000001
-34.5,-25.5,20.717284983057617,0.1302588
-34.5,-24.5,20.683854968384544,0.1306457
-34.5,-23.5,20.65029377458072,0.1314369
-34.5,-22.5,20.616611624710888,0.13222810000000002
-34.5,-21.5,20.582818778684185,0.1330193
-34.5,-20.5,20.548925530128866,0.1338105
-34.5,-19.5,20.514942203256776,0.13436720000000002
-34.5,-18.5,20.480879149718486,0.13468940000000001
-34.5,-17.5,20.446746745450074,0.1350116
-34.5,-16.5,20.412555387512537,0.13533379999999998
-34.5,-15.5,20.378315490924713,0.135656
-34.5,-14.5,20.344037485490794,0.13603549999999998
-34.5,-13.5,20.309731812623298,0.1370263
-34.5,-12.5,20.2754089221625,0.13801709999999998
-34.5,-11.5,20.241079269193335,0.1390079
-34.5,-10.5,20.206753310860655,0.1399987
-34.5,-9.5,20.172441503183887,0.1407355
-34.5,-8.5,20.138154297872035,0.1410437
-34.5,-7.5,20.10390213913999,0.1413519
-34.5,-6.5,20.069695460527107,0.1416601
-34.5,-5.5,20.035544681719056,0.1419683
-34.5,-4.5,20.001460205373895,0.14203729999999998
-34.5,-3.5,19.967452413953296,0.1420219
-34.5,-2.5,19.93353166655997,0.14200649999999998
-34.5,-1.5,19.89970829578217,0.1419911
-34.5,-0.5,19.865992604546285,0.1419757
-34.5,0.5,19.832394862978486,0.1419713
-34.5,1.5,19.798925305276313,0.14197790000000002
-34.5,2.5,19.765594126591278,0.14198449999999999
-34.5,3.5,19.732411479923286,0.1419911
-34.5,4.5,19.69938747302797,0.1419977
-34.5,5.5,19.66653216533773,0.1421294
-34.5,6.5,19.633855564897573,0.141834
-34.5,7.5,19.601367625316534,0.1415386
-34.5,8.5,19.56907824273573,0.14124319999999999
-34.5,9.5,19.536997252813887,0.14094779999999998
-34.5,10.5,19.505134427731313,0.14101409999999998
-34.5,11.5,19.473499473213188,0.1414421
-34.5,12.5,19.442102025573114,0.14187009999999997
-34.5,13.5,19.410951648777797,0.14229809999999998
-34.5,14.5,19.38005783153377,0.1427261
-34.5,15.5,19.349429984397037,0.14402050000000002
-34.5,16.5,19.319077436906536,0.1463239
-34.5,17.5,19.289009434742265,0.14862730000000002
-34.5,18.5,19.25923513690896,0.1509307
-34.5,19.5,19.229763612946165,0.15323409999999998
-34.5,20.5,19.200603840165584,0.15603329999999999
-34.5,21.5,19.17176470091648,0.1579633
-34.5,22.5,19.14325497988004,0.15989330000000002
-34.5,23.5,19.11508336139347,0.16182329999999998
-34.5,24.5,19.087258426804663,0.1637533
-34.5,25.5,19.05978865185825,0.166176
-34.5,26.5,19.03268240411377,0.16909139999999998
-34.5,27.5,19.005947940396887,0.1720068
-34.5,28.5,18.979593404284223,0.1749222
-34.5,29.5,18.95362682362278,0.1778376
-34.5,30.5,18.928056108084576,0.1782322
-34.5,31.5,18.902889046757267,0.1781856
-34.5,32.5,18.87813330577153,0.17813900000000002
-34.5,33.5,18.853796425965896,0.1780924
-34.5,34.5,18.8298858205897,0.1780458
-34.5,35.5,18.806408773044968,0.17714980000000002
-34.5,36.5,18.783372434667815,0.17540440000000002
-34.5,37.5,18.76078382255006,0.173659
-34.5,38.5,18.738649817401782,0.1719136
-34.5,39.5,18.716977161455365,0.17016820000000002
-34.5,40.5,18.695772456411753,0.16898169999999998
-34.5,41.5,18.675042161429523,0.1686207
-34.5,42.5,18.654792591157342,0.16825969999999998
-34.5,43.5,18.635029913810477,0.16789869999999998
-34.5,44.5,18.615760149291894,0.1675377
-34.5,45.5,18.596989167358537,0.16672869999999998
-34.5,46.5,18.57872268583334,0.1665221
-34.5,47.5,18.560966268863528,0.16631549999999998
-34.5,48.5,18.54372532522572,0.16610889999999998
-34.5,49.5,18.527005106678363,0.1659023
-34.5,50.5,18.510810706362,0.16466709999999998
-34.5,51.5,18.49514705724785,0.16240329999999997
-34.5,52.5,18.48001893063516,0.1601395
-34.5,53.5,18.46543093469786,0.15787569999999998
-34.5,54.5,18.451387513080817,0.1556119
-34.5,55.5,18.437892943546302,0.1551631
-34.5,56.5,18.424951336670922,0.15495309999999998
-34.5,57.5,18.412566634593496,0.1547431
-34.5,58.5,18.400742609814255,0.1545331
-34.5,59.5,18.389482864045682,0.1543231
-34.5,60.5,18.37879082711542,0.153487
-34.5,61.5,18.368669755921488,0.15211059999999998
-34.5,62.5,18.359122733440223,0.1507342
-34.5,63.5,18.350152667787153,0.1493578
-34.5,64.5,18.34176229133117,0.1479814
-34.5,65.5,18.333954159862223,0.1467128
-34.5,66.5,18.3267306518128,0.1460208
-34.5,67.5,18.320093967533424,0.1453288
-34.5,68.5,18.31404612862242,0.1446368
-34.5,69.5,18.308588977310105,0.1439448
-34.5,70.5,18.303724175897635,0.14305730000000003
-34.5,71.5,18.299453206250643,0.14197430000000003
-34.5,72.5,18.295777369347864,0.1408913
-34.5,73.5,18.292697784884822,0.1398083
-34.5,74.5,18.29021539093278,0.13872530000000002
-34.5,75.5,18.28833094365298,0.13927050000000002
-34.5,76.5,18.287045017066323,0.1403465
-34.5,77.5,18.2863580028785,0.1414225
-34.5,78.5,18.28627011036069,0.1424985
-34.5,79.5,18.286781366285805,0.14357450000000002
-34.5,80.5,18.287891614920337,0.1435259
-34.5,81.5,18.289600518071797,0.1427685
-34.5,82.5,18.29190755519173,0.1420111
-34.5,83.5,18.294812023534284,0.14125369999999998
-34.5,84.5,18.29831303837026,0.1404963
-34.5,85.5,18.30240953325663,0.14041209999999998
-34.5,86.5,18.307100260361363,0.1410011
-34.5,87.5,18.312383790843544,0.1415901
-34.5,88.5,18.318258515288605,0.1421791
-34.5,89.5,18.324722644198573,0.1427681
-34.5,90.5,18.331774208537162,0.142819
-34.5,91.5,18.33941106032956,0.1423276
-34.5,92.5,18.34763087331674,0.14183620000000002
-34.5,93.5,18.356431143664025,0.1413448
-34.5,94.5,18.36580919072383,0.14085340000000002
-34.5,95.5,18.375762157852172,0.14047730000000003
-34.5,96.5,18.386287013278842,0.1402165
-34.5,97.5,18.39738055103092,0.13995570000000002
-34.5,98.5,18.409039391909346,0.13969489999999998
-34.5,99.5,18.421259984518244,0.1394341
-34.5,100.5,18.434038606346725,0.138887
-34.5,101.5,18.447371364902786,0.1384648
-34.5,102.5,18.461254198899013,0.13804260000000002
-34.5,103.5,18.47568287948969,0.1376204
-34.5,104.5,18.490653011558933,0.13719820000000002
-34.5,105.5,18.50616003505949,0.1370227
-34.5,106.5,18.522199226401792,0.1368325
-34.5,107.5,18.538765699892775,0.1366423
-34.5,108.5,18.555854409224132,0.1364521
-34.5,109.5,18.57346014900946,0.1362619
-34.5,110.5,18.591577556369863,0.1355392
-34.5,111.5,18.610201112567562,0.1345634
-34.5,112.5,18.62932514468692,0.1335876
-34.5,113.5,18.6489438273625,0.1326118
-34.5,114.5,18.669051184553506,0.131636
-34.5,115.5,18.689641091364155,0.1306846
-34.5,116.5,18.710707275909375,0.1297576
-34.5,117.5,18.732243321225276,0.1288306
-34.5,118.5,18.754242667223835,0.1279036
-34.5,119.5,18.776698612691145,0.1269766
-34.5,120.5,18.799604317328683,0.12679870000000001
-34.5,121.5,18.822952803836923,0.1272645
-34.5,122.5,18.846736960040694,0.1277303
-34.5,123.5,18.870949541055612,0.1281961
-34.5,124.5,18.89558317149495,0.1286619
-34.5,125.5,18.92063034771624,0.1282625
-34.5,126.5,18.946083440106975,0.1269979
-34.5,127.5,18.97193469540864,0.1257333
-34.5,128.5,18.998176239078436,0.1244687
-34.5,129.5,19.024800077687964,0.12320410000000001
-34.5,130.5,19.051798101358067,0.1224337
-34.5,131.5,19.079162086229204,0.12203750000000001
-34.5,132.5,19.1068836969665,0.1216413
-34.5,133.5,19.13495448929877,0.1212451
-34.5,134.5,19.16336591259076,0.1208489
-34.5,135.5,19.192109312447695,0.1207181
-34.5,136.5,19.221175933351535,0.12035509999999999
-34.5,137.5,19.250556921327984,0.11999209999999999
-34.5,138.5,19.28024332664348,0.1196291
-34.5,139.5,19.310226106531385,0.1192661
-34.5,140.5,19.340496127946498,0.1188994
-34.5,141.5,19.371044170347062,0.11879419999999999
-34.5,142.5,19.40186092850344,0.118689
-34.5,143.5,19.432937015332563,0.1185838
-34.5,144.5,19.464262964757346,0.1184786
-34.5,145.5,19.49582923459013,0.11876350000000001
-34.5,146.5,19.527626209439337,0.1191267
-34.5,147.5,19.559644203638403,0.1194899
-34.5,148.5,19.59187346419613,0.1198531
-34.5,149.5,19.62430417376754,0.1202163
-34.5,150.5,19.656926453644335,0.1204275
-34.5,151.5,19.689730366764042,0.1204867
-34.5,152.5,19.722705920736953,0.12054590000000001
-34.5,153.5,19.755843070889878,0.1206051
-34.5,154.5,19.78913172332588,0.1206643
-34.5,155.5,19.82256173799895,0.1206466
-34.5,156.5,19.856122931802776,0.1208336
-34.5,157.5,19.88980508167261,0.1210206
-34.5,158.5,19.923597927699312,0.12120760000000001
-34.5,159.5,19.95749117625463,0.12139459999999999
-34.5,160.5,19.991474503126717,0.12138530000000002
-34.5,161.5,20.02553755666501,0.1211797
-34.5,162.5,20.05966996093342,0.1209741
-34.5,163.5,20.09386131887096,0.1207685
-34.5,164.5,20.128101215458784,0.12056290000000001
-34.5,165.5,20.162379220892703,0.12037960000000002
-34.5,166.5,20.1966848937602,0.1205152
-34.5,167.5,20.231007784220996,0.1206508
-34.5,168.5,20.265337437190162,0.1207864
-34.5,169.5,20.299663395522842,0.12092200000000002
-34.5,170.5,20.33397520319961,0.12148180000000001
-34.5,171.5,20.36826240851146,0.1218364
-34.5,172.5,20.402514567243507,0.12219100000000001
-34.5,173.5,20.43672124585639,0.1225456
-34.5,174.5,20.47087202466444,0.12290020000000001
-34.5,175.5,20.5049565010096,0.122877
-34.5,176.5,20.5389642924302,0.122877
-34.5,177.5,20.57288503982353,0.122877
-34.5,178.5,20.60670841060133,0.122877
-34.5,179.5,20.640424101837212,0.122877
-33.5,-179.5,20.6578945115876,0.1275213
-33.5,-178.5,20.69176042923956,0.12761550000000002
-33.5,-177.5,20.72548632913447,0.1277097
-33.5,-176.5,20.75906193803651,0.1278039
-33.5,-175.5,20.79247702848995,0.1293881
-33.5,-174.5,20.825721421934546,0.1312936
-33.5,-173.5,20.858784991806004,0.1335204
-33.5,-172.5,20.891657666620645,0.1357472
-33.5,-171.5,20.92432943304328,0.137974
-33.5,-170.5,20.95679033893736,0.1396
-33.5,-169.5,20.989030496396488,0.14098370000000002
-33.5,-168.5,21.021040084756386,0.1421251
-33.5,-167.5,21.05280935358636,0.1432665
-33.5,-166.5,21.084328625659364,0.1444079
-33.5,-165.5,21.11558829989979,0.1451271
-33.5,-164.5,21.14657885430805,0.1453001
-33.5,-163.5,21.177290848861055,0.1449269
-33.5,-162.5,21.207714928387755,0.14511490000000002
-33.5,-161.5,21.237841825418794,0.1453029
-33.5,-160.5,21.267662363009496,0.1454909
-33.5,-159.5,21.29716745753523,0.1457938
-33.5,-158.5,21.326348121458388,0.1462116
-33.5,-157.5,21.35519546606605,0.14662940000000002
-33.5,-156.5,21.383700704177603,0.14704720000000002
-33.5,-155.5,21.411855152821378,0.1488214
-33.5,-154.5,21.439650235879586,0.1507124
-33.5,-153.5,21.467077486700667,0.1527202
-33.5,-152.5,21.494128550678326,0.15472799999999998
-33.5,-151.5,21.52079518779643,0.15673579999999998
-33.5,-150.5,21.547069275138984,0.157938
-33.5,-149.5,21.57294280936446,0.15892479999999998
-33.5,-148.5,21.598407909143692,0.15969619999999998
-33.5,-147.5,21.6234568175606,0.1606246
-33.5,-146.5,21.648081904475028,0.161553
-33.5,-145.5,21.672275668846954,0.1624814
-33.5,-144.5,21.696030741021374,0.1634392
-33.5,-143.5,21.71933988497319,0.1644264
-33.5,-142.5,21.742196000511353,0.16541360000000002
-33.5,-141.5,21.764592125441652,0.1664008
-33.5,-140.5,21.786521437687483,0.1670254
-33.5,-139.5,21.8079772573679,0.1674346
-33.5,-138.5,21.828953048832382,0.1676284
-33.5,-137.5,21.84944242265165,0.1678222
-33.5,-136.5,21.86943913756395,0.168016
-33.5,-135.5,21.888937102376218,0.1680878
-33.5,-134.5,21.90793037781948,0.1666111
-33.5,-133.5,21.92641317835805,0.1635859
-33.5,-132.5,21.94437987395184,0.1612389
-33.5,-131.5,21.961824991771316,0.1588919
-33.5,-130.5,21.9787432178646,0.15654490000000001
-33.5,-129.5,21.995129398776136,0.1543791
-33.5,-128.5,22.01097854311648,0.1523945
-33.5,-127.5,22.02628582308273,0.15040989999999999
-33.5,-126.5,22.041046575929126,0.1484253
-33.5,-125.5,22.055256305387356,0.1465217
-33.5,-124.5,22.06891068303618,0.1450352
-33.5,-123.5,22.08200554961989,0.1439658
-33.5,-122.5,22.094536916315274,0.1428964
-33.5,-121.5,22.106500965946637,0.14182699999999998
-33.5,-120.5,22.11789405414857,0.141244
-33.5,-119.5,22.128712710476037,0.140544
-33.5,-118.5,22.138953639461512,0.139727
-33.5,-117.5,22.14861372161883,0.13875379999999998
-33.5,-116.5,22.15769001439338,0.1377806
-33.5,-115.5,22.16617975305846,0.1368074
-33.5,-114.5,22.174080351557432,0.13574379999999997
-33.5,-113.5,22.18138940329146,0.13458979999999998
-33.5,-112.5,22.188104681852572,0.13366619999999999
-33.5,-111.5,22.194224141701877,0.1327426
-33.5,-110.5,22.199745918792622,0.131819
-33.5,-109.5,22.20466833113801,0.1314525
-33.5,-108.5,22.20898987932356,0.1316431
-33.5,-107.5,22.21270924696383,0.1318337
-33.5,-106.5,22.215825301103408,0.1320243
-33.5,-105.5,22.21833709256201,0.1325073
-33.5,-104.5,22.220243856223636,0.1325656
-33.5,-103.5,22.221545011269598,0.13219920000000002
-33.5,-102.5,22.22224016135546,0.1318328
-33.5,-101.5,22.22232909473178,0.1314664
-33.5,-100.5,22.22181178430859,0.131084
-33.5,-99.5,22.220688387663646,0.13162100000000002
-33.5,-98.5,22.21895924699446,0.1330774
-33.5,-97.5,22.216624889014025,0.13322260000000002
-33.5,-96.5,22.213686024790395,0.1333678
-33.5,-95.5,22.210143549530084,0.133513
-33.5,-94.5,22.20599854230537,0.1330651
-33.5,-93.5,22.20125226572561,0.13202409999999998
-33.5,-92.5,22.19590616555263,0.13187870000000002
-33.5,-91.5,22.189961870260326,0.1317333
-33.5,-90.5,22.183421190538635,0.1315879
-33.5,-89.5,22.176286118741952,0.131665
-33.5,-88.5,22.168558828282272,0.13196460000000002
-33.5,-87.5,22.160241672967125,0.1322642
-33.5,-86.5,22.15133718628259,0.1325638
-33.5,-85.5,22.141848080621568,0.1328438
-33.5,-84.5,22.131777246457567,0.1331745
-33.5,-83.5,22.12112775146423,0.1335559
-33.5,-82.5,22.1099028395809,0.1339373
-33.5,-81.5,22.098105930024474,0.13431869999999999
-33.5,-80.5,22.085740616247882,0.1339161
-33.5,-79.5,22.072810664845484,0.1335355
-33.5,-78.5,22.05932001440573,0.13317690000000001
-33.5,-77.5,22.04527277431144,0.1326411
-33.5,-76.5,22.030673223488016,0.1321053
-33.5,-75.5,22.015525809100073,0.1315695
-33.5,-74.5,21.99983514519677,0.13124539999999998
-33.5,-73.5,21.983606011306325,0.131133
-33.5,-72.5,21.96684335098014,0.13102060000000001
-33.5,-71.5,21.94955227028694,0.1309082
-33.5,-70.5,21.9317380362574,0.1310124
-33.5,-69.5,21.913406075279774,0.1311631
-33.5,-68.5,21.894561971446965,0.1313603
-33.5,-67.5,21.875211464855546,0.1310985
-33.5,-66.5,21.855360449857276,0.1308367
-33.5,-65.5,21.83501497326363,0.13057490000000002
-33.5,-64.5,21.814181232503863,0.13080070000000002
-33.5,-63.5,21.792865573737238,0.1315141
-33.5,-62.5,21.771074489919897,0.1322275
-33.5,-61.5,21.748814618827073,0.1329409
-33.5,-60.5,21.72609274103113,0.1331573
-33.5,-59.5,21.702915777836164,0.1327099
-33.5,-58.5,21.67929078916968,0.13159869999999999
-33.5,-57.5,21.655224971432087,0.13048749999999998
-33.5,-56.5,21.630725655304598,0.1293763
-33.5,-55.5,21.605800303516236,0.1287989
-33.5,-54.5,21.580456508570613,0.1288902
-33.5,-53.5,21.55470199043318,0.1296502
-33.5,-52.5,21.528544594179657,0.1304102
-33.5,-51.5,21.501992287606324,0.13117020000000001
-33.5,-50.5,21.47505315880299,0.13132280000000002
-33.5,-49.5,21.44773541368925,0.1311551
-33.5,-48.5,21.4200473735149,0.1306671
-33.5,-47.5,21.391997472325198,0.1301791
-33.5,-46.5,21.36359425439177,0.12969109999999998
-33.5,-45.5,21.33484637160995,0.1290103
-33.5,-44.5,21.305762580863313,0.128889
-33.5,-43.5,21.276351741356265,0.12932719999999998
-33.5,-42.5,21.246622811915437,0.1294
-33.5,-41.5,21.216584848260716,0.1294728
-33.5,-40.5,21.18624700024682,0.12954559999999998
-33.5,-39.5,21.15561850907614,0.1296988
-33.5,-38.5,21.1247087044838,0.12993239999999998
-33.5,-37.5,21.0935270018957,0.1306546
-33.5,-36.5,21.062082899560522,0.13137680000000002
-33.5,-35.5,21.030385975656433,0.132099
-33.5,-34.5,20.99844588537351,0.1323669
-33.5,-33.5,20.96627235797267,0.1321805
-33.5,-32.5,20.93387519382203,0.1319941
-33.5,-31.5,20.901264261411626,0.1318077
-33.5,-30.5,20.868449494347377,0.1320181
-33.5,-29.5,20.83544088832522,0.1319906
-33.5,-28.5,20.80224849808631,0.13172520000000001
-33.5,-27.5,20.768882434354254,0.1312298
-33.5,-26.5,20.735352860755288,0.1307344
-33.5,-25.5,20.70166999072234,0.130239
-33.5,-24.5,20.66784408438392,0.1306259
-33.5,-23.5,20.633885445438768,0.1318951
-33.5,-22.5,20.599804418017275,0.1326863
-33.5,-21.5,20.56561138353055,0.1334775
-33.5,-20.5,20.531316757508126,0.13426870000000002
-33.5,-19.5,20.496930986425312,0.1348254
-33.5,-18.5,20.46246454452108,0.1351476
-33.5,-17.5,20.42792793060752,0.1354698
-33.5,-16.5,20.393331664871795,0.13579199999999997
-33.5,-15.5,20.358686285671585,0.1357416
-33.5,-14.5,20.324002346325017,0.1361211
-33.5,-13.5,20.289290411896,0.13693049999999998
-33.5,-12.5,20.254561055976033,0.1379213
-33.5,-11.5,20.21982485746335,0.13891209999999998
-33.5,-10.5,20.185092397340526,0.1399029
-33.5,-9.5,20.150374255451364,0.1406397
-33.5,-8.5,20.115681007278212,0.14112249999999998
-33.5,-7.5,20.081023220720542,0.1414307
-33.5,-6.5,20.04641145287588,0.1417389
